"registro_id","tesis_id","tecnica_id","lugar","created_at","updated_at","error_id"
"453","70","63","Técnicas e instrumentos",NULL,NULL,"2"
"454","70","1","Técnicas e instrumentos",NULL,NULL,"1"
"455","70","37","Población y muestra",NULL,NULL,"37"
"456","70","2","Análisis e interpretación de la información",NULL,NULL,"2"
"457","70","11","Análisis e interpretación de la información",NULL,NULL,"2"
"458","70","13","Análisis e interpretación de la información",NULL,NULL,"16"
"459","71","10","Técnicas e instrumentos",NULL,NULL,"2"
"460","71","1","Técnicas e instrumentos",NULL,NULL,"2"
"461","71","20","Técnicas e instrumentos",NULL,NULL,"11"
"462","71","10","Técnicas e instrumentos",NULL,NULL,"2"
"463","71","66","Técnicas e instrumentos",NULL,NULL,"2"
"464","71","2","Población y muestra",NULL,NULL,"2"
"465","71","2","Análisis e interpretación de la información",NULL,NULL,"2"
"466","71","12","Análisis e interpretación de la información",NULL,NULL,"2"
"467","71","13","Análisis e interpretación de la información",NULL,NULL,"22"
"468","72","63","Técnicas e instrumentos",NULL,NULL,"2"
"469","72","46","Análisis e interpretación de la información",NULL,NULL,"2"
"470","72","47","Análisis e interpretación de la información",NULL,NULL,"2"
"471","72","2","Análisis e interpretación de la información",NULL,NULL,"2"
"472","72","3","Análisis e interpretación de la información",NULL,NULL,"2"
"473","72","4","Análisis e interpretación de la información",NULL,NULL,"2"
"474","72","41","Análisis e interpretación de la información",NULL,NULL,"2"
"475","72","40","Análisis e interpretación de la información",NULL,NULL,"2"
"476","72","13","Análisis e interpretación de la información",NULL,NULL,"24"
"477","72","1","Anexos",NULL,NULL,"2"
"478","73","16","Técnicas e instrumentos",NULL,NULL,"2"
"479","73","22","Técnicas e instrumentos",NULL,NULL,"2"
"480","73","21","Técnicas e instrumentos",NULL,NULL,"2"
"481","73","33","Técnicas e instrumentos",NULL,NULL,"2"
"482","73","34","Técnicas e instrumentos",NULL,NULL,"2"
"483","73","1","Técnicas e instrumentos",NULL,NULL,"2"
"484","73","2","Población y muestra",NULL,NULL,"2"
"485","73","6","Análisis e interpretación de la información",NULL,NULL,"2"
"486","73","12","Análisis e interpretación de la información",NULL,NULL,"2"
"487","73","11","Análisis e interpretación de la información",NULL,NULL,"2"
"488","73","18","Anexos",NULL,NULL,"2"
"489","74","1","Técnicas e instrumentos",NULL,NULL,"2"
"490","74","2","Población y muestra",NULL,NULL,"2"
"491","74","13","Técnicas e instrumentos",NULL,NULL,"2"
"492","74","12","Análisis e interpretación de la información",NULL,NULL,"2"
"493","74","11","Análisis e interpretación de la información",NULL,NULL,"2"
"494","74","2","Análisis e interpretación de la información",NULL,NULL,"2"
"495","75","1","Técnicas e instrumentos",NULL,NULL,"2"
"496","75","12","Análisis e interpretación de la información",NULL,NULL,"2"
"497","75","63","Técnicas e instrumentos",NULL,NULL,"2"
"498","75","11","Análisis e interpretación de la información",NULL,NULL,"2"
"499","75","2","Análisis e interpretación de la información",NULL,NULL,"2"
"500","76","20","Técnicas e instrumentos",NULL,NULL,"11"
"501","76","14","Técnicas e instrumentos",NULL,NULL,"2"
"502","76","37","Población y muestra",NULL,NULL,"2"
"503","76","12","Análisis e interpretación de la información",NULL,NULL,"2"
"504","76","11","Análisis e interpretación de la información",NULL,NULL,"2"
"505","77","3","Análisis e interpretación de la información",NULL,NULL,"2"
"506","77","4","Análisis e interpretación de la información",NULL,NULL,"2"
"508","77","31","Análisis e interpretación de la información",NULL,NULL,"38"
"509","77","63","Anexos",NULL,NULL,"2"
"510","78","1","Técnicas e instrumentos",NULL,NULL,"2"
"511","78","2","Población y muestra",NULL,NULL,"2"
"512","78","48","Análisis e interpretación de la información",NULL,NULL,"39"
"513","79","8","Técnicas e instrumentos",NULL,NULL,"2"
"514","79","1","Técnicas e instrumentos",NULL,NULL,"1"
"515","79","10","Técnicas e instrumentos",NULL,NULL,"2"
"516","79","20","Técnicas e instrumentos",NULL,NULL,"11"
"517","79","34","Técnicas e instrumentos",NULL,NULL,"2"
"518","79","33","Técnicas e instrumentos",NULL,NULL,"2"
"519","79","13","Análisis e interpretación de la información",NULL,NULL,"24"
"520","79","2","Análisis e interpretación de la información",NULL,NULL,"2"
"521","79","12","Análisis e interpretación de la información",NULL,NULL,"2"
"522","79","11","Análisis e interpretación de la información",NULL,NULL,"2"
"523","79","3","Análisis e interpretación de la información",NULL,NULL,"2"
"524","79","4","Análisis e interpretación de la información",NULL,NULL,"2"
"525","80","67","Fundamentación teórica",NULL,NULL,"2"
"526","80","2","Análisis e interpretación de la información",NULL,NULL,"2"
"527","80","13","Análisis e interpretación de la información",NULL,NULL,"24"
"528","81","63","Técnicas e instrumentos",NULL,NULL,"2"
"529","81","68","Población y muestra",NULL,NULL,"2"
"530","81","2","Población y muestra",NULL,NULL,"2"
"531","81","2","Análisis e interpretación de la información",NULL,NULL,"2"
"532","81","12","Análisis e interpretación de la información",NULL,NULL,"2"
"533","81","11","Análisis e interpretación de la información",NULL,NULL,"2"
"534","82","10","Técnicas e instrumentos",NULL,NULL,"2"
"535","82","2","Población y muestra",NULL,NULL,"2"
"536","82","2","Análisis e interpretación de la información",NULL,NULL,"2"
"537","82","12","Análisis e interpretación de la información",NULL,NULL,"2"
"538","82","11","Análisis e interpretación de la información",NULL,NULL,"2"
"539","82","6","Análisis e interpretación de la información",NULL,NULL,"2"
"540","83","15","Técnicas e instrumentos",NULL,NULL,"2"
"541","83","32","Técnicas e instrumentos",NULL,NULL,"2"
"542","83","8","Técnicas e instrumentos",NULL,NULL,"2"
"543","83","20","Técnicas e instrumentos",NULL,NULL,"20"
"544","83","22","Técnicas e instrumentos",NULL,NULL,"2"
"545","83","21","Técnicas e instrumentos",NULL,NULL,"2"
"546","83","14","Técnicas e instrumentos",NULL,NULL,"2"
"547","83","1","Técnicas e instrumentos",NULL,NULL,"2"
"548","83","2","Población y muestra",NULL,NULL,"2"
"549","83","2","Análisis e interpretación de la información",NULL,NULL,"2"
"550","83","12","Análisis e interpretación de la información",NULL,NULL,"2"
"551","83","11","Análisis e interpretación de la información",NULL,NULL,"2"
"552","83","3","Análisis e interpretación de la información",NULL,NULL,"2"
"553","83","4","Análisis e interpretación de la información",NULL,NULL,"2"
"554","83","46","Análisis e interpretación de la información",NULL,NULL,"2"
"555","83","47","Análisis e interpretación de la información",NULL,NULL,"2"
"556","84","1","Técnicas e instrumentos",NULL,NULL,"2"
"557","84","2","Población y muestra",NULL,NULL,"2"
"558","84","2","Análisis e interpretación de la información",NULL,NULL,"2"
"559","84","12","Análisis e interpretación de la información",NULL,NULL,"2"
"560","84","11","Análisis e interpretación de la información",NULL,NULL,"2"
"561","85","69","Técnicas e instrumentos",NULL,NULL,"2"
"562","85","2","Población y muestra",NULL,NULL,"2"
"563","85","3","Análisis e interpretación de la información",NULL,NULL,"2"
"564","85","46","Análisis e interpretación de la información",NULL,NULL,"2"
"565","85","47","Análisis e interpretación de la información",NULL,NULL,"2"
"566","85","13","Análisis e interpretación de la información",NULL,NULL,"24"
"567","85","59","Análisis e interpretación de la información",NULL,NULL,"2"
"568","86","63","Técnicas e instrumentos",NULL,NULL,"2"
"569","86","15","Técnicas e instrumentos",NULL,NULL,"2"
"570","86","32","Técnicas e instrumentos",NULL,NULL,"2"
"571","86","8","Técnicas e instrumentos",NULL,NULL,"2"
"572","86","2","Población y muestra",NULL,NULL,"2"
"573","86","13","Análisis e interpretación de la información",NULL,NULL,"24"
"574","86","2","Análisis e interpretación de la información",NULL,NULL,"2"
"575","86","12","Análisis e interpretación de la información",NULL,NULL,"2"
"576","86","11","Análisis e interpretación de la información",NULL,NULL,"2"
"577","87","1","Técnicas e instrumentos",NULL,NULL,"1"
"578","87","50","Análisis e interpretación de la información",NULL,NULL,"2"
"579","88","1","Técnicas e instrumentos",NULL,NULL,"2"
"580","88","8","Técnicas e instrumentos",NULL,NULL,"2"
"581","88","12","Análisis e interpretación de la información",NULL,NULL,"2"
"582","88","11","Análisis e interpretación de la información",NULL,NULL,"2"
"583","88","2","Análisis e interpretación de la información",NULL,NULL,"2"
"584","89","10","Técnicas e instrumentos",NULL,NULL,"2"
"585","89","15","Técnicas e instrumentos",NULL,NULL,"2"
"586","89","32","Técnicas e instrumentos",NULL,NULL,"2"
"587","89","2","Análisis e interpretación de la información",NULL,NULL,"2"
"588","89","12","Análisis e interpretación de la información",NULL,NULL,"2"
"589","89","11","Análisis e interpretación de la información",NULL,NULL,"2"
"590","90","2","Población y muestra",NULL,NULL,"2"
"591","90","12","Análisis e interpretación de la información",NULL,NULL,"2"
"592","90","13","Análisis e interpretación de la información",NULL,NULL,"24"
"593","90","31","Análisis e interpretación de la información",NULL,NULL,"16"
"594","91","1","Técnicas e instrumentos",NULL,NULL,"1"
"595","91","20","Técnicas e instrumentos",NULL,NULL,"11"
"596","91","2","Análisis e interpretación de la información",NULL,NULL,"2"
"597","91","12","Análisis e interpretación de la información",NULL,NULL,"2"
"598","91","70","Análisis e interpretación de la información",NULL,NULL,"10"
"599","92","63","Técnicas e instrumentos",NULL,NULL,"2"
"600","92","2","Técnicas e instrumentos",NULL,NULL,"2"
"601","92","2","Análisis e interpretación de la información",NULL,NULL,"2"
"602","92","12","Análisis e interpretación de la información",NULL,NULL,"2"
"605","92","60","Análisis e interpretación de la información",NULL,NULL,"40"
"606","93","1","Técnicas e instrumentos",NULL,NULL,"2"
"607","93","13","Análisis e interpretación de la información",NULL,NULL,"24"
"608","93","2","Análisis e interpretación de la información",NULL,NULL,"2"
"609","93","12","Análisis e interpretación de la información",NULL,NULL,"2"
"610","94","9","Técnicas e instrumentos",NULL,NULL,"2"
"611","94","71","Técnicas e instrumentos",NULL,NULL,"2"
"612","94","3","Análisis e interpretación de la información",NULL,NULL,"2"
"613","94","4","Análisis e interpretación de la información",NULL,NULL,"2"
"614","94","46","Análisis e interpretación de la información",NULL,NULL,"2"
"615","94","47","Análisis e interpretación de la información",NULL,NULL,"2"
"616","94","2","Análisis e interpretación de la información",NULL,NULL,"2"
"617","95","2","Población y muestra",NULL,NULL,"2"
"618","95","2","Análisis e interpretación de la información",NULL,NULL,"2"
"619","95","12","Análisis e interpretación de la información",NULL,NULL,"2"
"620","95","11","Análisis e interpretación de la información",NULL,NULL,"2"
"621","96","1","Técnicas e instrumentos",NULL,NULL,"2"
"622","96","2","Población y muestra",NULL,NULL,"2"
"623","96","3","Análisis e interpretación de la información",NULL,NULL,"2"
"624","96","4","Análisis e interpretación de la información",NULL,NULL,"2"
"625","96","46","Análisis e interpretación de la información",NULL,NULL,"2"
"626","96","47","Análisis e interpretación de la información",NULL,NULL,"2"
"627","96","2","Análisis e interpretación de la información",NULL,NULL,"2"
"628","96","48","Análisis e interpretación de la información",NULL,NULL,"6"
"629","96","13","Análisis e interpretación de la información",NULL,NULL,"6"
"630","97","2","Población y muestra",NULL,NULL,"2"
"631","97","2","Análisis e interpretación de la información",NULL,NULL,"2"
"632","97","11","Análisis e interpretación de la información",NULL,NULL,"2"
"633","98","7","Técnicas e instrumentos",NULL,NULL,"2"
"634","98","53","Técnicas e instrumentos",NULL,NULL,"2"
"635","98","72","Técnicas e instrumentos",NULL,NULL,"2"
"636","98","26","Técnicas e instrumentos",NULL,NULL,"2"
"637","98","1","Técnicas e instrumentos",NULL,NULL,"2"
"638","98","10","Técnicas e instrumentos",NULL,NULL,"2"
"639","98","37","Población y muestra",NULL,NULL,"41"
"640","98","2","Población y muestra",NULL,NULL,"2"
"641","98","18","Análisis e interpretación de la información",NULL,NULL,"2"
"642","98","5","Análisis e interpretación de la información",NULL,NULL,"2"
"643","98","3","Análisis e interpretación de la información",NULL,NULL,"2"
"644","98","40","Análisis e interpretación de la información",NULL,NULL,"2"
"645","98","12","Análisis e interpretación de la información",NULL,NULL,"2"
"646","98","11","Análisis e interpretación de la información",NULL,NULL,"2"
"647","98","6","Análisis e interpretación de la información",NULL,NULL,"2"
"648","99","1","Técnicas e instrumentos",NULL,NULL,"21"
"649","99","37","Población y muestra",NULL,NULL,"41"
"650","99","2","Análisis e interpretación de la información",NULL,NULL,"2"
"651","99","11","Análisis e interpretación de la información",NULL,NULL,"2"
"652","99","73","Análisis e interpretación de la información",NULL,NULL,"2"
"653","100","3","Análisis e interpretación de la información",NULL,NULL,"2"
"654","100","46","Análisis e interpretación de la información",NULL,NULL,"2"
"655","100","47","Análisis e interpretación de la información",NULL,NULL,"2"
"657","100","31","Análisis e interpretación de la información",NULL,NULL,"16"
"658","100","48","Análisis e interpretación de la información",NULL,NULL,"16"
"659","100","2","Anexos",NULL,NULL,"2"
"660","101","2","Población y muestra",NULL,NULL,"2"
"661","101","12","Análisis e interpretación de la información",NULL,NULL,"2"
"662","101","11","Análisis e interpretación de la información",NULL,NULL,"2"
"663","101","2","Análisis e interpretación de la información",NULL,NULL,"2"
"664","101","63","Anexos",NULL,NULL,"2"
"665","102","2","Población y muestra",NULL,NULL,"2"
"666","102","12","Análisis e interpretación de la información",NULL,NULL,"2"
"667","102","6","Análisis e interpretación de la información",NULL,NULL,"2"
"668","103","37","Población y muestra",NULL,NULL,"41"
"669","103","2","Población y muestra",NULL,NULL,"2"
"670","103","2","Análisis e interpretación de la información",NULL,NULL,"2"
"671","103","60","Análisis e interpretación de la información",NULL,NULL,"2"
"672","103","12","Análisis e interpretación de la información",NULL,NULL,"2"
"673","103","6","Análisis e interpretación de la información",NULL,NULL,"23"
"674","103","11","Análisis e interpretación de la información",NULL,NULL,"2"
"675","103","5","Análisis e interpretación de la información",NULL,NULL,"42"
"676","104","10","Técnicas e instrumentos",NULL,NULL,"2"
"677","104","2","Análisis e interpretación de la información",NULL,NULL,"2"
"678","104","12","Análisis e interpretación de la información",NULL,NULL,"2"
